"anyo","mes","dia","temp","maxtemp","mintemp","hum","wspd","wdir","wdire","presion","precip","fog","rain","snow"
"2017","08","31","23","29","17","43","4","260","West","1018.21","0.0","0","0","0"
"2017","09","01","22","28","16","40","7","6","North","1019.26","0.0","0","0","0"
"2017","09","02","20","28","13","30","6","52","NE","1022.76","0.0","0","0","0"
"2017","09","03","24","32","17","25","7","223","SW","1016.41","0.0","0","0","0"
"2017","09","04","24","29","18","38","8","316","NW","1017.35","0.0","0","0","0"
"2017","09","05","25","32","18","40","4","164","SSE","1022.26","0.0","0","0","0"
"2017","09","06","26","33","20","35","5","350","North","1020.72","0.0","0","0","0"
"2017","09","07","24","31","18","22","6","16","NNE","1018.71","0.0","0","0","0"
"2017","09","08","24","31","16","23","5","228","SW","1014.85","0.0","0","0","0"
"2017","09","09","21","24","18","37","20","302","WNW","1009.65","0.0","0","0","0"
"2017","09","10","18","25","11","33","8","278","West","1015.71","0.0","0","0","0"
"2017","09","11","24","30","17","33","15","279","West","1014.94","0.0","0","0","0"
"2017","09","12","22","27","17","34","8","300","WNW","1019.21","0.0","0","0","0"
"2017","09","13","22","30","14","31","5","163","SSE","1021.18","0.0","0","0","0"
"2017","09","14","24","30","18","30","7","273","West","1017.77","0.0","0","0","0"
"2017","09","15","18","22","14","36","11","25","NNE","1013.73","0.0","0","0","0"
"2017","09","16","15","21","9","35","7","334","NNW","1015.74","0.0","0","0","0"
"2017","09","17","17","25","9","25","6","207","SSW","1018.15","0.0","0","0","0"
"2017","09","18","18","23","12","37","15","292","WNW","1019.68","0.0","0","0","0"
"2017","09","19","20","27","12","35","3","239","WSW","1022.44","0.0","0","0","0"
"2017","09","20","20","28","12","25","4","225","SW","1020.06","0.0","0","0","0"
"2017","09","21","21","29","13","30","4","224","SW","1017.12","0.0","0","0","0"
"2017","09","22","22","28","17","44","6","83","East","1018.56","0.0","0","0","0"
"2017","09","23","22","28","15","40","4","156","SSE","1020.62","0.0","0","0","0"
"2017","09","24","22","29","15","34","5","225","SW","1021.27","0.0","0","0","0"
"2017","09","25","21","27","15","32","8","269","West","1019.97","0.0","0","0","0"
"2017","09","26","20","26","13","40","5","49","NE","1020.56","0.0","0","0","0"
"2017","09","27","20","26","13","46","4","354","North","1021.73","0.0","0","0","0"
"2017","09","28","20","28","13","43","3","172","South","1023.94","0.0","0","0","0"
"2017","09","29","22","29","15","43","3","240","WSW","1022.75","0.0","0","0","0"
"2017","09","30","22","28","16","40","4","236","SW","1020.00","0.0","0","0","0"
"2017","10","01","20","26","14","49","5","26","NNE","1023.00","0.0","0","0","0"
"2017","10","02","22","29","15","47","2","78","ENE","1024.24","0.0","0","0","0"
"2017","10","03","23","30","16","45","3","183","South","1021.97","0.0","0","0","0"
"2017","10","04","24","30","17","45","4","70","ENE","1023.56","0.0","0","0","0"
"2017","10","05","24","31","17","40","4","181","South","1022.76","0.0","0","0","0"
"2017","10","06","23","31","15","27","5","41","NE","1021.03","0.0","0","0","0"
"2017","10","07","20","27","12","18","5","55","NE","1021.59","0.0","0","0","0"
"2017","10","08","20","27","12","37","2","213","SSW","1021.21","0.0","0","0","0"
"2017","10","09","20","28","12","17","4","52","NE","1020.64","0.0","0","0","0"
"2017","10","10","20","28","12","24","3","193","SSW","1021.03","0.0","0","0","0"
"2017","10","11","20","27","12","26","3","215","SW","1023.06","0.0","0","0","0"
"2017","10","12","21","29","13","27","1","-1","Variable","1026.00","0.0","0","0","0"
"2017","10","13","21","28","14","30","3","215","SW","1025.47","0.0","0","0","0"
"2017","10","14","20","28","13","34","3","209","SSW","1025.66","0.0","0","0","0"
"2017","10","15","23","29","17","37","5","94","East","1025.41","0.0","0","0","0"
"2017","10","16","20","26","15","49","5","83","East","1025.15","0.0","0","0","0"
"2017","10","17","17","20","14","70","8","143","SE","1020.94","0.0","0","1","0"
"2017","10","18","12","14","10","91","10","205","SSW","1012.15","5.0","0","1","0"
"2017","10","19","13","19","7","74","5","249","WSW","1013.50","0.0","1","0","0"
"2017","10","20","15","21","9","76","6","187","South","1020.88","0.0","0","0","0"
"2017","10","21","18","22","14","73","7","261","West","1023.91","0.0","0","0","0"
"2017","10","22","14","19","8","52","3","40","NE","1026.74","0.0","0","0","0"
"2017","10","23","15","22","8","41","1","350","North","1026.41","0.0","0","0","0"
"2017","10","24","16","24","9","36","3","79","East","1025.26","0.0","0","0","0"
"2017","10","25","18","26","11","42","2","50","NE","1025.15","0.0","0","0","0"
"2017","10","26","18","26","11","40","2","195","SSW","1028.18","0.0","0","0","0"
"2017","10","27","20","28","12","31","5","5","North","1028.79","0.0","0","0","0"
"2017","10","28","17","23","11","43","3","46","NE","1025.59","0.0","0","0","0"
"2017","10","29","16","23","9","31","2","320","NW","1022.10","0.0","0","0","0"
"2017","10","30","14","20","8","49","3","12","NNE","1018.43","0.0","0","0","0"
"2017","10","31","14","20","8","59","4","348","NNW","1020.83","0.0","0","0","0"
"2017","11","01","14","19","8","66","3","27","NNE","1021.27","0.0","0","0","0"
"2017","11","02","15","19","11","65","5","160","SSE","1018.47","0.0","0","0","0"
"2017","11","03","15","19","11","69","6","174","South","1014.06","0.0","0","0","0"
"2017","11","04","12","15","10","84","7","215","SW","1012.52","0.2","0","1","0"
"2017","11","05","12","16","9","52","5","335","NNW","1022.50","0.0","0","0","0"
"2017","11","06","10","16","4","49","2","346","NNW","1023.18","0.0","0","0","0"
"2017","11","07","10","18","3","52","4","145","SE","1019.50","0.0","0","0","0"
"2017","11","08","10","15","6","47","4","328","NNW","1023.07","0.0","0","0","0"
"2017","11","09","8","13","2","48","5","3","North","1026.30","0.0","0","0","0"
"2017","11","10","10","17","2","51","5","10","North","1028.47","0.0","0","0","0"
"2017","11","11","11","18","4","55","2","204","SSW","1027.33","0.0","0","0","0"
"2017","11","12","12","19","4","50","2","257","WSW","1021.93","0.0","0","0","0"
"2017","11","13","10","15","5","45","7","2","North","1020.20","0.0","0","0","0"
"2017","11","14","8","15","2","41","2","270","West","1019.16","0.0","0","0","0"
"2017","11","15","10","15","4","40","1","232","SW","1019.81","0.0","0","0","0"
"2017","11","16","12","20","3","40","1","268","West","1020.23","0.0","0","0","0"
"2017","11","17","14","22","5","41","1","262","West","1020.52","0.0","0","0","0"
"2017","11","18","11","20","2","41","3","26","NNE","1020.00","0.0","0","0","0"
"2017","11","19","12","18","5","44","1","280","West","1022.17","0.0","0","0","0"
"2017","11","20","10","18","3","45","1","190","South","1023.76","0.0","0","0","0"
"2017","11","21","10","17","3","49","1","250","WSW","1021.83","0.0","0","0","0"
"2017","11","22","10","17","4","46","2","151","SSE","1016.53","0.0","0","0","0"
"2017","11","23","12","17","7","42","3","185","South","1019.10","0.0","0","0","0"
"2017","11","24","13","16","10","65","4","205","SSW","1020.41","0.0","0","0","0"
"2017","11","25","14","19","9","65","5","211","SSW","1020.48","0.0","0","0","0"
"2017","11","26","8","12","3","48","3","40","NE","1029.43","0.0","0","0","0"
"2017","11","27","6","12","0","52","2","96","East","1027.59","0.0","0","0","0"
"2017","11","28","6","9","2","70","1","188","South","1017.11","2.0","0","1","0"
"2017","11","29","8","12","3","57","6","3","North","1007.70","0.0","0","1","0"
"2017","11","30","4","9","0","47","6","25","NNE","1016.43","0.0","0","0","0"
"2017","12","01","5","9","1","51","14","302","WNW","1017.43","0.0","0","0","0"
"2017","12","02","3","7","-1","53","14","278","West","1022.70","0.0","0","0","0"
"2017","12","03","4","10","-2","38","2","181","South","1027.73","0.0","0","0","0"
"2017","12","04","4","10","-1","54","2","50","NE","1033.60","0.0","0","0","0"
"2017","12","05","5","11","-1","59","1","180","South","1034.47","0.0","0","0","0"
"2017","12","06","4","10","-1","53","0","-1","Variable","1032.66","0.0","0","0","0"
"2017","12","07","4","10","-1","59","1","193","SSW","1030.60","0.0","0","0","0"
"2017","12","08","6","11","2","62","1","211","SSW","1027.03","0.0","0","0","0"
"2017","12","09","8","13","3","75","7","254","WSW","1024.00","0.0","0","0","0"
"2017","12","10","10","11","8","89","23","223","SW","1013.10","2.0","0","1","0"
"2017","12","11","8","10","6","82","24","234","SW","996.07","0.0","0","1","0"
"2017","12","12","4","9","0","58","6","261","West","1017.31","0.0","0","0","0"
"2017","12","13","5","9","1","65","7","207","SSW","1026.03","0.0","0","0","0"
"2017","12","14","8","12","4","99","16","223","SW","1019.83","0.0","1","0","0"
"2017","12","15","10","12","7","73","15","271","West","1011.60","0.3","1","1","0"
"2017","12","16","6","10","1","55","2","6","North","1021.52","0.0","0","0","0"
"2017","12","17","6","13","0","51","4","356","North","1029.55","0.0","0","0","0"
"2017","12","18","6","11","0","64","3","228","SW","1030.24","0.0","0","0","0"
"2017","12","19","8","12","3","46","5","76","ENE","1029.53","0.0","0","0","0"
"2017","12","20","6","12","0","58","2","262","West","1031.43","0.0","0","0","0"
"2017","12","21","7","13","1","61","3","244","WSW","1036.27","0.0","0","0","0"
"2017","12","22","8","15","1","66","1","173","South","1034.83","0.0","0","0","0"
"2017","12","23","8","13","2","61","5","59","ENE","1033.14","0.0","0","0","0"
"2017","12","24","7","11","3","79","2","70","ENE","1031.75","0.0","0","0","0"
"2017","12","25","2","5","0","96","2","110","ESE","1024.56","0.2","1","1","0"
"2017","12","26","5","7","3","88","14","238","WSW","1018.55","0.3","1","1","0"
"2017","12","27","8","10","5","58","29","266","West","1010.90","0.0","0","0","0"
"2017","12","28","10","14","5","81","17","229","SW","1012.07","0.0","0","0","0"
"2017","12","29","12","16","7","84","14","224","SW","1021.69","0.0","1","0","0"
"2017","12","30","11","15","7","82","15","233","SW","1027.28","0.0","1","0","0"
"2017","12","31","8","11","5","85","12","218","SW","1023.43","0.8","0","1","0"
"2018","01","01","6","11","2","72","14","221","SW","1031.28","0.0","0","0","0"
"2018","01","02","9","13","5","75","19","234","SW","1032.14","0.0","0","0","0"
"2018","01","03","10","14","7","94","15","235","SW","1032.18","0.0","1","0","0"
"2018","01","04","11","14","8","89","14","231","SW","1026.50","0.0","1","0","0"
"2018","01","05","10","11","8","85","16","199","SSW","1011.27","2.0","0","1","0"
"2018","01","06","4","5","2","92","7","336","NNW","997.10","15.0","0","1","0"
"2018","01","07","2","3","0","93","8","75","ENE","999.58","3.0","0","1","1"
"2018","01","08","4","8","0","67","3","90","East","1011.10","0.0","0","0","0"
"2018","01","09","2","4","-1","88","2","154","SSE","1017.72","1.0","0","1","0"
"2018","01","10","5","8","2","96","11","226","SW","1018.36","1.0","1","1","0"
"2018","01","11","6","9","2","60","20","282","WNW","1021.93","0.0","0","0","0"
"2018","01","12","4","9","-1","66","2","235","SW","1024.43","0.0","0","0","0"
"2018","01","13","2","4","1","88","3","177","South","1017.52","6.0","0","1","0"
"2018","01","14","4","8","1","83","8","279","West","1017.94","0.0","1","0","0"
"2018","01","15","4","8","-1","72","4","215","SW","1026.26","0.0","0","0","0"
"2018","01","16","8","14","1","73","4","163","SSE","1027.43","0.0","0","0","0"
"2018","01","17","10","15","4","62","8","71","ENE","1025.52","0.0","0","0","0"
"2018","01","18","8","15","2","56","4","135","SE","1023.39","0.0","0","0","0"
"2018","01","19","8","15","2","58","3","215","SW","1021.23","0.0","0","0","0"
"2018","01","20","8","13","4","59","6","219","SW","1026.33","0.0","0","0","0"
"2018","01","21","12","18","7","62","8","276","West","1028.77","0.0","0","0","0"
"2018","01","22","9","15","3","71","3","74","ENE","1028.20","0.0","0","0","0"
"2018","01","23","10","17","2","60","3","334","NNW","1028.30","0.0","0","0","0"
"2018","01","24","9","15","3","68","3","143","SE","1026.36","0.0","0","0","0"
"2018","01","25","6","8","3","92","8","224","SW","1019.10","3.0","1","1","0"
"2018","01","26","6","8","3","62","22","292","WNW","1022.83","0.0","0","0","0"
"2018","01","27","6","10","2","45","13","6","North","1028.20","0.0","0","0","0"
"2018","01","28","9","14","4","55","15","39","NE","1033.47","0.0","0","0","0"
"2018","01","29","9","14","4","59","3","96","East","1033.44","0.0","0","0","0"
"2018","01","30","8","13","2","60","5","48","NE","1028.19","0.0","0","0","0"
"2018","01","31","7","13","1","53","3","134","SE","1022.12","0.0","0","0","0"
"2018","02","01","6","12","1","64","7","303","WNW","1010.33","0.0","0","1","0"
"2018","02","02","4","8","-1","47","10","334","NNW","1012.13","0.0","0","0","0"
"2018","02","03","6","10","1","47","16","255","WSW","1017.41","0.0","0","0","0"
"2018","02","04","3","5","1","94","10","349","North","1007.82","10.0","0","1","1"
"2018","02","05","1","2","0","93","8","349","North","1004.70","9.0","0","1","1"
"2018","02","06","4","7","0","58","6","344","NNW","1009.27","0.0","0","0","0"
"2018","02","07","2","6","-2","53","6","12","NNE","1015.18","0.0","0","0","0"
"2018","02","08","2","7","-2","50","4","13","NNE","1019.30","0.0","0","0","0"
"2018","02","09","3","9","-3","60","4","218","SW","1019.51","0.0","0","0","0"
"2018","02","10","4","10","-2","50","5","272","West","1021.77","0.0","0","0","0"
"2018","02","11","8","15","0","61","13","276","West","1020.60","0.0","0","0","0"
"2018","02","12","7","10","3","51","8","302","WNW","1019.13","0.0","0","0","0"
"2018","02","13","4","9","0","57","12","217","SW","1018.52","0.0","0","0","0"
"2018","02","14","8","10","5","85","19","223","SW","1020.37","0.0","0","0","0"
"2018","02","15","8","11","5","90","5","273","West","1025.69","0.0","1","0","0"
"2018","02","16","11","15","7","79","5","229","SW","1023.52","0.0","0","0","0"
"2018","02","17","10","15","4","72","5","75","ENE","1022.87","0.0","1","0","0"
"2018","02","18","7","13","1","45","5","23","NNE","1022.55","0.0","0","0","0"
"2018","02","19","10","16","5","53","6","14","NNE","1018.39","0.0","0","0","0"
"2018","02","20","10","15","5","51","6","14","NNE","1017.00","0.0","0","0","0"
"2018","02","21","6","11","2","42","13","357","North","1010.00","0.0","0","0","0"
"2018","02","22","4","11","-2","38","5","23","NNE","1007.65","0.0","0","0","0"
"2018","02","23","4","10","-2","30","4","172","South","1005.83","0.0","0","0","0"
"2018","02","24","5","11","-1","34","4","168","SSE","1005.77","0.0","0","0","0"
"2018","02","25","6","14","-1","33","4","208","SSW","1011.04","0.0","0","0","0"
"2018","02","26","8","16","0","35","4","203","SSW","1005.63","0.0","0","0","0"
"2018","02","27","3","5","1","67","7","293","WNW","1003.31","3.0","0","1","1"
"2018","02","28","8","12","3","93","13","187","South","992.12","10.0","0","1","0"
"2018","03","01","10","13","8","90","23","175","South","984.51","14.0","0","1","0"
"2018","03","02","5","7","3","94","8","91","East","996.82","8.0","0","1","0"
"2018","03","03","9","13","5","79","21","218","SW","1000.45","3.0","0","1","0"
"2018","03","04","10","13","6","69","12","220","SW","998.29","1.0","0","1","0"
"2018","03","05","7","9","5","84","16","215","SW","993.54","2.0","0","1","0"
"2018","03","06","6","10","3","84","21","227","SW","1000.42","3.0","0","1","0"
"2018","03","07","6","10","2","55","12","219","SW","1010.24","0.0","0","0","0"
"2018","03","08","8","11","4","84","5","274","West","1009.74","0.0","0","1","0"
"2018","03","09","10","11","9","91","12","156","SSE","1011.41","6.0","0","1","0"
"2018","03","10","10","12","9","90","15","197","SSW","1004.42","21.0","0","1","0"
"2018","03","11","8","11","6","78","29","223","SW","1003.03","3.0","0","1","0"
"2018","03","12","10","13","6","69","26","229","SW","1015.60","0.0","0","1","0"
"2018","03","13","10","14","5","79","12","213","SSW","1016.03","0.0","0","0","0"
"2018","03","14","9","13","5","91","13","161","SSE","1005.72","13.0","1","1","0"
"2018","03","15","9","12","6","72","27","229","SW","1001.70","0.1","0","1","0"
"2018","03","16","8","11","4","70","18","232","SW","1005.60","0.0","0","0","0"
"2018","03","17","6","10","2","76","16","249","WSW","1000.29","9.0","0","1","1"
"2018","03","18","8","13","3","52","14","269","West","1004.86","0.0","0","0","0"
"2018","03","19","6","9","3","78","19","250","WSW","1006.87","7.0","0","1","0"
"2018","03","20","6","9","2","51","15","348","NNW","1015.47","0.0","0","0","0"
"2018","03","21","6","12","0","38","11","340","NNW","1022.93","0.0","0","0","0"
"2018","03","22","6","14","-1","43","6","230","SW","1022.06","0.0","0","0","0"
"2018","03","23","8","13","3","73","13","226","SW","1012.73","1.0","0","1","0"
"2018","03","24","6","11","2","53","33","272","West","1003.69","0.0","0","0","0"
"2018","03","25","8","13","3","54","14","286","WNW","1010.29","0.3","0","1","0"
"2018","03","26","9","15","3","47","12","300","WNW","1022.16","0.0","0","0","0"
